JobNumber,sigP,epsiP,sigO,epsiO,a,b,c,alpha,beta,gamma,density,Cleav,Interface,Solvation
3992,4.8,0.2,3.5,0.09,28.846892,28.845696,28.907024,90,90,120.001365,2.883046,1488.152439,-89.435354,-702.369753
3993,4.8,0.2,3.5,0.11,28.942202,28.943079,29.109065,90,90,119.998998,2.843938,1431.219723,-110.939878,-701.116117
3994,4.8,0.2,3.5,0.13,29.022802,29.020744,29.286196,90,90,120.00236,2.811438,1395.04495,-130.120488,-693.30895
3995,4.8,0.2,3.5,0.15,29.09061,29.087875,29.433053,90,90,120.003111,2.78447,1300.361035,-144.286784,-700.50272
3996,4.8,0.2,3.5,0.17,29.15105,29.15333,29.566256,90,90,119.997412,2.759809,1247.809381,-90.855297,-700.789957
3997,4.8,0.2,3.6,0.07,28.924279,28.924918,29.049556,90,90,119.999279,2.853328,1415.641516,-118.411402,-695.450222
3998,4.8,0.2,3.6,0.09,29.049256,29.04691,29.317582,90,90,120.002672,2.803352,1317.459548,-141.124731,-686.444282
3999,4.8,0.2,3.6,0.11,29.150135,29.152917,29.53364,90,90,119.996844,2.762967,1240.467219,-159.182705,-686.797037
4000,4.8,0.2,3.6,0.13,29.237483,29.239298,29.719359,90,90,119.997947,2.729441,1157.857032,-179.663698,-688.150807
4001,4.8,0.2,3.6,0.15,29.312564,29.313919,29.868811,90,90,119.998466,2.701947,1071.227358,-189.178078,-673.015905
4002,4.8,0.2,3.6,0.17,29.377854,29.377959,30.008418,90,90,119.999882,2.677588,1064.355271,-133.732627,-690.663954
4003,4.8,0.2,3.7,0.07,29.134115,29.13246,29.465988,90,90,120.001879,2.77292,1252.464318,-165.992343,-675.520953
4004,4.8,0.2,3.7,0.09,29.264748,29.263342,29.751068,90,90,120.001593,2.721854,1118.780102,-177.489964,-665.436187
4005,4.8,0.2,3.7,0.11,29.372345,29.373182,29.969465,90,90,119.999058,2.681985,996.182176,-208.778131,-668.237735
4006,4.8,0.2,3.7,0.13,29.460672,29.462517,30.157608,90,90,119.997922,2.649175,1156.085678,-226.771216,-667.968702
4007,4.8,0.2,3.7,0.15,29.540587,29.539337,30.313613,90,90,120.0014,2.621668,1113.485298,-239.839446,-671.618447
4008,4.8,0.2,3.7,0.17,29.609689,29.608536,30.446118,90,90,120.001288,2.598077,1231.219317,-173.551862,-674.731859
4009,4.8,0.2,3.8,0.07,29.351311,29.348499,29.898237,90,90,120.00317,2.692675,1041.597552,-207.151226,-682.181897
4010,4.8,0.2,3.8,0.09,29.487349,29.486706,30.178315,90,90,120.000727,2.642867,875.901898,-233.168455,-670.377789
4011,4.8,0.2,3.8,0.11,29.595768,29.597275,30.411102,90,90,119.998316,2.603204,1112.672335,-256.241576,-673.040514
4012,4.8,0.2,3.8,0.13,29.695303,29.694468,30.596425,90,90,120.000931,2.570391,1172.080485,-280.306621,-657.451919
4013,4.8,0.2,3.8,0.15,29.777485,29.776286,30.751605,90,90,120.001332,2.543364,1146.541975,-313.103156,-660.455037
4014,4.8,0.2,3.8,0.17,29.849539,29.850993,30.890578,90,90,119.998389,2.519414,1182.135286,-226.150061,-666.614389
4015,4.8,0.2,3.9,0.07,29.565506,29.568037,30.334657,90,90,119.997169,2.614989,1033.522851,-260.791212,-661.224024
4016,4.8,0.2,3.9,0.09,29.710006,29.711605,30.620583,90,90,119.998228,2.565541,1141.845956,-287.677938,-662.045485
4017,4.8,0.2,3.9,0.11,29.836927,29.835994,30.851438,90,90,120.001039,2.525013,1085.23992,-318.704818,-658.029798
4018,4.8,0.2,3.9,0.13,29.936632,29.940049,31.037295,90,90,119.996224,2.492719,1057.525989,-319.437245,-655.807043
4019,4.8,0.2,3.9,0.15,30.033178,30.034168,31.187638,90,90,119.998907,2.465046,1019.427592,-414.874931,-646.393035
4020,4.8,0.2,3.9,0.17,30.121348,30.114603,31.314566,90,90,120.007409,2.441538,1216.186999,-280.813227,-653.120226
4021,4.8,0.2,4,0.07,29.795967,29.79558,30.770853,90,90,120.00043,2.538529,1118.162798,-353.22453,-653.378441
4022,4.8,0.2,4,0.09,29.960264,29.955858,31.0585,90,90,120.004865,2.487955,1059.173629,-428.546233,-652.688453
4023,4.8,0.2,4,0.11,30.09052,30.094277,31.273486,90,90,119.99587,2.448618,1070.400404,-370.853899,-639.317023
4024,4.8,0.2,4,0.13,30.215198,30.213027,31.452121,90,90,120.002387,2.415294,885.471688,-434.10876,-646.557313
4025,4.8,0.2,4,0.15,30.313934,30.316089,31.602009,90,90,119.997648,2.387749,990.152069,-440.670372,-636.297631
4026,4.8,0.2,4,0.17,30.407267,30.406197,31.723804,90,90,120.001164,2.364337,930.911435,-58.636568,-767.185047
4027,4.8,0.22,3,0.07,27.870012,27.872113,26.774698,90,90,119.997506,3.334161,1626.134894,-43.206702,-759.206907
4028,4.8,0.22,3,0.09,27.947849,27.949808,26.996561,90,90,119.99768,3.28839,1621.157773,-23.116392,-752.437348
4029,4.8,0.22,3,0.11,28.015467,28.015692,27.18002,90,90,119.999734,3.250715,1621.803184,-18.599205,-750.713281
4030,4.8,0.22,3,0.13,28.069578,28.069014,27.331517,90,90,120.000657,3.220366,1625.007067,-9.277432,-758.600629
4031,4.8,0.22,3,0.15,28.12078,28.116759,27.468118,90,90,120.004731,3.193216,1620.259389,-10.435497,-743.746188
4032,4.8,0.22,3,0.17,28.160474,28.16218,27.578433,90,90,119.997997,3.170622,1630.877441,-34.237514,-749.814386
4033,4.8,0.22,3.1,0.07,28.01967,28.020202,27.149728,90,90,119.999372,3.253318,1594.759068,-20.041295,-754.780489
4034,4.8,0.22,3.1,0.09,28.106428,28.107323,27.387008,90,90,119.998954,3.205197,1594.634708,-2.360382,-743.769082
4035,4.8,0.22,3.1,0.11,28.180898,28.179865,27.573306,90,90,120.001213,3.167028,1593.125405,-11.910296,-737.598425
4036,4.8,0.22,3.1,0.13,28.245248,28.244428,27.726674,90,90,120.00097,3.135143,1596.109659,4.411301,-744.86003
4037,4.8,0.22,3.1,0.15,28.298808,28.297709,27.857507,90,90,120.001285,3.108659,1602.557207,-12.611816,-726.05021
4038,4.8,0.22,3.1,0.17,28.35055,28.34768,27.967347,90,90,120.003349,3.085414,1610.041413,-20.253828,-743.38006
4039,4.8,0.22,3.2,0.07,28.185134,28.183071,27.540097,90,90,120.002422,3.170048,1564.668148,-10.180309,-738.656673
4040,4.8,0.22,3.2,0.09,28.280948,28.282155,27.773479,90,90,119.998597,3.121664,1567.136627,-10.897192,-732.622706
4041,4.8,0.22,3.2,0.11,28.369248,28.36527,27.95625,90,90,120.004639,3.082732,1576.556851,-15.779263,-724.006103
4042,4.8,0.22,3.2,0.13,28.43119,28.434483,28.108562,90,90,119.996172,3.05164,1586.074936,-26.117412,-723.004855
4043,4.8,0.22,3.2,0.15,28.494009,28.495985,28.240405,90,90,119.997706,3.024203,1590.296255,-40.733206,-722.09687
4044,4.8,0.22,3.2,0.17,28.553877,28.551266,28.346807,90,90,120.003025,3.000874,1603.759602,-17.793834,-731.39764
4045,4.8,0.22,3.3,0.07,28.362945,28.362953,27.918767,90,90,119.999991,3.087664,1546.106737,-28.850354,-720.602657
4046,4.8,0.22,3.3,0.09,28.476152,28.47339,28.14896,90,90,120.003205,3.038507,1555.663737,-26.768345,-725.837895
4047,4.8,0.22,3.3,0.11,28.564633,28.565104,28.335459,90,90,119.999455,2.999384,1563.533749,-33.447626,-710.035427
4048,4.8,0.22,3.3,0.13,28.640121,28.640953,28.481353,90,90,119.999045,2.96826,1571.312477,-46.107955,-711.986194
4049,4.8,0.22,3.3,0.15,28.702733,28.701845,28.611929,90,90,120.001024,2.942072,1577.217231,-53.139201,-709.119889
4050,4.8,0.22,3.3,0.17,28.757882,28.759415,28.724372,90,90,119.998237,2.918999,1578.030018,-38.611169,-724.052007
4051,4.8,0.22,3.4,0.07,28.557733,28.55942,28.289762,90,90,119.998046,3.00551,1534.341239,-47.486079,-715.252727
4052,4.8,0.22,3.4,0.09,28.674023,28.672981,28.518284,90,90,120.001209,2.957669,1535.622218,-50.320362,-711.329014
4053,4.8,0.22,3.4,0.11,28.763315,28.765635,28.705702,90,90,119.997332,2.919687,1541.575306,-63.219885,-708.881274
4054,4.8,0.22,3.4,0.13,28.839141,28.839232,28.864879,90,90,119.999898,2.888637,1535.717018,-86.64818,-705.373111
4055,4.8,0.22,3.4,0.15,28.899481,28.901058,29.00854,90,90,119.998195,2.862144,1502.178214,-87.071168,-707.704214
4056,4.8,0.22,3.4,0.17,28.959862,28.95937,29.132249,90,90,120.000562,2.838389,1476.869184,-49.925294,-711.842925
4057,4.8,0.22,3.5,0.07,28.756745,28.754863,28.655492,90,90,120.002172,2.92671,1510.202852,-62.521383,-703.57336
4058,4.8,0.22,3.5,0.09,28.871841,28.8691,28.902658,90,90,120.003141,2.878706,1483.970334,-84.078182,-700.095677
4059,4.8,0.22,3.5,0.11,28.964144,28.964548,29.106625,90,90,119.999539,2.839931,1442.390596,-104.563255,-697.494511
4060,4.8,0.22,3.5,0.13,29.045004,29.04381,29.28023,90,90,120.00136,2.807602,1378.839601,-124.90489,-692.482338
4061,4.8,0.22,3.5,0.15,29.110034,29.112162,29.428645,90,90,119.997583,2.780552,1233.966603,-134.691089,-693.373065
4062,4.8,0.22,3.5,0.17,29.176224,29.173696,29.556443,90,90,120.002866,2.756569,1276.806491,-85.615416,-691.338914
4063,4.8,0.22,3.6,0.07,28.952803,28.949769,29.045869,90,90,120.003467,2.848552,1299.743739,-112.441932,-689.610949
4064,4.8,0.22,3.6,0.09,29.0764,29.074159,29.308425,90,90,120.002543,2.798981,1313.322606,-135.71034,-682.532437
4065,4.8,0.22,3.6,0.11,29.173485,29.174212,29.528227,90,90,119.999176,2.759311,1245.666191,-151.297767,-688.868324
4066,4.8,0.22,3.6,0.13,29.261511,29.258785,29.710398,90,90,120.00308,2.726347,1161.427126,-172.960169,-688.245744
4067,4.8,0.22,3.6,0.15,29.329714,29.332883,29.86542,90,90,119.996427,2.698872,1159.105523,-178.521671,-678.625024
4068,4.8,0.22,3.6,0.17,29.397234,29.39631,29.998854,90,90,120.001041,2.675036,1075.309504,-125.534214,-687.923891
4069,4.8,0.22,3.7,0.07,29.152714,29.155047,29.461517,90,90,119.997353,2.769298,1225.25694,-158.378964,-685.678295
4070,4.8,0.22,3.7,0.09,29.284228,29.283289,29.742899,90,90,120.001053,2.718922,1102.610879,-177.332413,-679.088886
4071,4.8,0.22,3.7,0.11,29.389487,29.392268,29.964995,90,90,119.996875,2.679021,1019.72663,-203.710206,-677.88178
4072,4.8,0.22,3.7,0.13,29.479724,29.485305,30.145728,90,90,119.993738,2.646348,944.332423,-213.488575,-681.256474
4073,4.8,0.22,3.7,0.15,29.555733,29.556262,30.30567,90,90,119.999396,2.619457,1130.642684,-252.289238,-663.084337
4074,4.8,0.22,3.7,0.17,29.624886,29.62655,30.442132,90,90,119.998143,2.595423,1215.141416,-170.09795,-686.603164
4075,4.8,0.22,3.8,0.07,29.365286,29.367028,29.895104,90,90,119.998038,2.689838,953.276349,-201.971373,-675.192287
4076,4.8,0.22,3.8,0.09,29.503455,29.506759,30.177107,90,90,119.996278,2.639616,923.513794,-230.726329,-663.000855
4077,4.8,0.22,3.8,0.11,29.616514,29.614381,30.400282,90,90,120.002383,2.60091,1152.685397,-249.951562,-667.707527
4078,4.8,0.22,3.8,0.13,29.711134,29.710934,30.591237,90,90,120.000218,2.568015,1127.222296,-261.761765,-665.011003
4079,4.8,0.22,3.8,0.15,29.792462,29.792786,30.748545,90,90,119.99964,2.540888,1206.214359,-293.197469,-666.669615
4080,4.8,0.22,3.8,0.17,29.864571,29.864001,30.887994,90,90,120.000632,2.517317,1162.654323,-221.732537,-674.105298
4081,4.8,0.22,3.9,0.07,29.581442,29.582461,30.328844,90,90,119.99886,2.612851,1142.146258,-255.745204,-651.83242
4082,4.8,0.22,3.9,0.09,29.73499,29.732406,30.618038,90,90,120.002876,2.561925,1161.056623,-279.388124,-654.367516
4083,4.8,0.22,3.9,0.11,29.847434,29.853563,30.843871,90,90,119.993209,2.523059,1070.772708,-324.34849,-660.455566
4084,4.8,0.22,3.9,0.13,29.956082,29.956975,31.027018,90,90,119.999014,2.490587,1060.916458,-325.209501,-651.966484
4085,4.8,0.22,3.9,0.15,30.050216,30.049069,31.172946,90,90,120.001261,2.463645,993.052001,-397.621614,-645.923419
4086,4.8,0.22,3.9,0.17,30.136184,30.132549,31.308956,90,90,120.003991,2.439236,1137.55208,-272.271802,-649.057287
4087,4.8,0.22,4,0.07,29.811719,29.810745,30.764571,90,90,120.00108,2.536431,985.488667,-337.730354,-649.320216
4088,4.8,0.22,4,0.09,29.97636,29.975547,31.050088,90,90,120.000893,2.485559,1052.291786,-399.855641,-655.794168
4089,4.8,0.22,4,0.11,30.108691,30.109778,31.267846,90,90,119.998806,2.446394,1035.227327,-433.670766,-634.827004
4090,4.8,0.22,4,0.13,30.22891,30.227115,31.440578,90,90,120.00195,2.413948,930.003686,-454.649663,-645.190632
4091,4.8,0.22,4,0.15,30.329661,30.331099,31.589996,90,90,119.998433,2.386256,822.073471,-427.870522,-638.550026
4092,4.8,0.22,4,0.17,30.418424,30.420733,31.71851,90,90,119.997489,2.362648,937.50371,-62.763786,-771.491115
4093,4.8,0.24,3,0.07,27.908789,27.909548,26.782469,90,90,119.999101,3.324151,1623.127244,-40.372672,-765.033839
4094,4.8,0.24,3,0.09,27.981983,27.98546,27.00019,90,90,119.99589,3.279694,1619.989554,-22.472545,-757.249721
4095,4.8,0.24,3,0.11,28.049114,28.047759,27.184916,90,90,120.001598,3.242581,1626.92131,-17.857209,-749.105706
4096,4.8,0.24,3,0.13,28.099195,28.098741,27.339279,90,90,120.000535,3.212652,1621.637554,-12.386241,-760.745875
4097,4.8,0.24,3,0.15,28.151868,28.14936,27.468333,90,90,120.002951,3.185913,1624.052927,1.306167,-736.374644
4098,4.8,0.24,3,0.17,28.190946,28.191814,27.580967,90,90,119.998982,3.163607,1631.932103,-13.538518,-753.348288
4099,4.8,0.24,3.1,0.07,28.050956,28.055396,27.159168,90,90,119.994765,3.244335,1597.229417,-10.07345,-748.820335
4100,4.8,0.24,3.1,0.09,28.141021,28.141077,27.391322,90,90,119.999937,3.196946,1590.462332,-11.50175,-748.989338
4101,4.8,0.24,3.1,0.11,28.21236,28.210442,27.575887,90,90,120.002249,3.159804,1598.7864,-8.953247,-737.95129
4102,4.8,0.24,3.1,0.13,28.272468,28.273237,27.727335,90,90,119.999086,3.128799,1601.114314,-15.17671,-746.170097
4103,4.8,0.24,3.1,0.15,28.327378,28.328733,27.85368,90,90,119.998418,3.102459,1611.170981,1.782151,-732.6885
4104,4.8,0.24,3.1,0.17,28.377778,28.377218,27.966012,90,90,120.000653,3.079309,1611.82857,-16.507595,-749.460405
4105,4.8,0.24,3.2,0.07,28.21236,28.213307,27.54107,90,90,119.998885,3.16337,1560.205329,-7.047949,-734.496134
4106,4.8,0.24,3.2,0.09,28.313145,28.31068,27.77576,90,90,120.002881,3.114851,1568.226445,-13.180119,-742.723812
4107,4.8,0.24,3.2,0.11,28.394149,28.394451,27.958345,90,90,119.999644,3.076478,1579.569518,-17.365609,-729.550354
4108,4.8,0.24,3.2,0.13,28.4634,28.463593,28.105159,90,90,119.999776,3.045549,1588.853044,-13.094862,-725.467995
4109,4.8,0.24,3.2,0.15,28.523842,28.525126,28.232945,90,90,119.998504,3.018775,1599.218053,-22.378111,-724.678596
4110,4.8,0.24,3.2,0.17,28.581773,28.580696,28.342095,90,90,120.001246,2.995302,1601.180698,-2.607287,-720.589834
4111,4.8,0.24,3.3,0.07,28.389713,28.39352,27.916974,90,90,119.995565,3.081492,1546.644848,-16.085089,-733.386665
4112,4.8,0.24,3.3,0.09,28.501996,28.504718,28.149472,90,90,119.996841,3.032166,1557.433586,-20.712068,-731.229963
4113,4.8,0.24,3.3,0.11,28.588496,28.593017,28.330343,90,90,119.99477,2.994354,1566.476517,-32.607275,-719.890077
4114,4.8,0.24,3.3,0.13,28.667339,28.664371,28.477369,90,90,120.00342,2.963565,1576.141032,-47.151517,-722.651711
4115,4.8,0.24,3.3,0.15,28.729788,28.726673,28.605018,90,90,120.003587,2.937547,1577.268888,-43.732801,-712.423524
4116,4.8,0.24,3.3,0.17,28.781198,28.780177,28.719586,90,90,120.001173,2.915102,1583.565189,-29.1613,-725.433747
4117,4.8,0.24,3.4,0.07,28.588015,28.586055,28.286845,90,90,120.002268,2.999966,1533.149196,-41.337204,-711.405907
4118,4.8,0.24,3.4,0.09,28.698587,28.70176,28.51512,90,90,119.996343,2.952357,1542.458291,-42.347298,-712.107248
4119,4.8,0.24,3.4,0.11,28.7902,28.788479,28.701377,90,90,120.001978,2.915222,1549.19714,-53.527479,-706.17254
4120,4.8,0.24,3.4,0.13,28.861857,28.86291,28.861291,90,90,119.998784,2.884321,1540.791297,-69.812316,-705.308493
4121,4.8,0.24,3.4,0.15,28.925486,28.925875,28.997913,90,90,119.999555,2.858204,1505.983295,-86.479616,-714.826813
4122,4.8,0.24,3.4,0.17,28.977527,28.982778,29.125817,90,90,119.994007,2.834806,1489.492136,-47.247649,-711.402404
4123,4.8,0.24,3.5,0.07,28.779341,28.780739,28.647463,90,90,119.998397,2.922491,1513.174169,-63.610261,-697.84005
4124,4.8,0.24,3.5,0.09,28.894345,28.891823,28.898883,90,90,120.002888,2.87457,1489.307538,-85.894156,-694.677029
4125,4.8,0.24,3.5,0.11,28.984713,28.987726,29.103597,90,90,119.996569,2.835857,1431.533738,-103.741498,-686.078457
4126,4.8,0.24,3.5,0.13,29.066336,29.064661,29.27521,90,90,120.001907,2.804025,1369.551052,-113.982511,-700.418985
4127,4.8,0.24,3.5,0.15,29.133366,29.133239,29.422486,90,90,120.000147,2.776968,1310.29876,-131.181465,-685.472391
4128,4.8,0.24,3.5,0.17,29.195064,29.189575,29.552279,90,90,120.006221,2.753773,1190.943026,-78.351488,-708.946336
4129,4.8,0.24,3.6,0.07,28.971426,28.97115,29.039005,90,90,120.000315,2.845202,1432.57661,-112.096627,-691.873426
4130,4.8,0.24,3.6,0.09,29.097817,29.098303,29.306054,90,90,119.999438,2.794739,1266.629613,-132.644909,-690.40361
4131,4.8,0.24,3.6,0.11,29.194668,29.194646,29.525534,90,90,120.000024,2.755654,1209.992173,-145.483483,-683.734415
4132,4.8,0.24,3.6,0.13,29.279119,29.277807,29.704386,90,90,120.001485,2.723444,1152.901682,-160.553389,-690.814483
4133,4.8,0.24,3.6,0.15,29.350269,29.351883,29.863261,90,90,119.998181,2.695478,1077.915188,-173.278211,-676.936684
4134,4.8,0.24,3.6,0.17,29.410584,29.414507,29.990895,90,90,119.995588,2.67273,1054.425288,-116.025693,-691.552224
4135,4.8,0.24,3.7,0.07,29.173966,29.173741,29.457361,90,90,120.000255,2.765978,1230.189755,-157.101582,-686.077843
4136,4.8,0.24,3.7,0.09,29.303376,29.303991,29.741594,90,90,119.999306,2.715297,1160.124099,-172.49383,-681.679843
4137,4.8,0.24,3.7,0.11,29.411132,29.411298,29.9599,90,90,119.999814,2.675851,949.90141,-192.535928,-673.227429
4138,4.8,0.24,3.7,0.13,29.496165,29.49748,30.145769,90,90,119.998525,2.643905,928.238796,-205.334512,-671.903318
4139,4.8,0.24,3.7,0.15,29.574415,29.575219,30.299493,90,90,119.999103,2.61665,1093.057025,-222.360523,-671.288801
4140,4.8,0.24,3.7,0.17,29.6437,29.642938,30.43156,90,90,120.000851,2.593313,1094.247372,-176.729793,-678.905278
4141,4.8,0.24,3.8,0.07,29.385879,29.386604,29.892971,90,90,119.999184,2.686386,1059.2249,-199.792183,-671.562882
4142,4.8,0.24,3.8,0.09,29.522855,29.522667,30.17083,90,90,120.00021,2.637113,899.241562,-229.551389,-658.506553
4143,4.8,0.24,3.8,0.11,29.630649,29.63262,30.395675,90,90,119.997799,2.598343,1105.519842,-246.26302,-657.217273
4144,4.8,0.24,3.8,0.13,29.732322,29.727919,30.579959,90,90,120.004889,2.565785,1174.489636,-261.576304,-657.509401
4145,4.8,0.24,3.8,0.15,29.811512,29.810137,30.738083,90,90,120.001526,2.538698,1220.272615,-319.731976,-660.939882
4146,4.8,0.24,3.8,0.17,29.878825,29.881951,30.876935,90,90,119.99654,2.515401,1226.266142,-214.143658,-674.512426
4147,4.8,0.24,3.9,0.07,29.604087,29.604755,30.320714,90,90,119.999256,2.609596,1049.634363,-252.873954,-658.6638
4148,4.8,0.24,3.9,0.09,29.741885,29.750315,30.609345,90,90,119.990627,2.560201,1168.209061,-303.319699,-664.16223
4149,4.8,0.24,3.9,0.11,29.867746,29.871065,30.831044,90,90,119.996325,2.520993,1155.112559,-322.378128,-651.456347
4150,4.8,0.24,3.9,0.13,29.970852,29.97232,31.017241,90,90,119.99838,2.488854,983.215184,-322.454301,-656.87904
4151,4.8,0.24,3.9,0.15,30.062547,30.06179,31.174222,90,90,120.000824,2.461481,1073.630449,-402.81162,-650.952652
4152,4.8,0.24,3.9,0.17,30.14785,30.143802,31.298822,90,90,120.004442,2.438182,1008.230337,-267.946179,-655.962289
4153,4.8,0.24,4,0.07,29.829732,29.827563,30.75571,90,90,120.002405,2.534234,1006.003621,-298.416471,-652.815075
4154,4.8,0.24,4,0.09,29.988086,29.986827,31.045245,90,90,120.001386,2.484053,994.783832,-382.045995,-657.593264
4155,4.8,0.24,4,0.11,30.127414,30.128547,31.257137,90,90,119.998756,2.444187,1052.712098,-381.954359,-646.672312
4156,4.8,0.24,4,0.13,30.24035,30.242818,31.435035,90,90,119.997305,2.412094,1004.206576,-421.872946,-630.496171
4157,4.8,0.24,4,0.15,30.340943,30.34259,31.584272,90,90,119.998204,2.384892,937.051849,-407.006725,-646.083885
4158,4.8,0.24,4,0.17,30.432472,30.432043,31.710524,90,90,120.000466,2.361345,981.539828,-64.516025,-768.988128
4159,4.8,0.26,3,0.07,27.937757,27.942215,26.789798,90,90,119.994722,3.315769,1628.85513,-41.287707,-760.065061
4160,4.8,0.26,3,0.09,28.015068,28.015304,27.008331,90,90,119.999721,3.271471,1623.175492,-9.063218,-750.153529
4161,4.8,0.26,3,0.11,28.079126,28.078278,27.189712,90,90,120.000991,3.235004,1623.521862,-1.929423,-751.945265
4162,4.8,0.26,3,0.13,28.130855,28.131712,27.341818,90,90,119.998993,3.204927,1622.845443,-10.098438,-758.23927
4163,4.8,0.26,3,0.15,28.177109,28.178599,27.468496,90,90,119.998253,3.179587,1625.644977,9.376249,-751.455336
4164,4.8,0.26,3,0.17,28.222252,28.221971,27.579445,90,90,120.000329,3.156938,1637.958689,-19.9983,-751.276666
4165,4.8,0.26,3.1,0.07,28.0832,28.083617,27.161764,90,90,119.999509,3.237199,1593.666942,-10.91994,-752.207069
4166,4.8,0.26,3.1,0.09,28.170721,28.169776,27.396946,90,90,120.001119,3.189705,1590.138864,1.108381,-741.466359
4167,4.8,0.26,3.1,0.11,28.239103,28.240458,27.581264,90,90,119.998412,3.15272,1599.916037,-5.797275,-747.786561
4168,4.8,0.26,3.1,0.13,28.301592,28.302444,27.726695,90,90,119.999004,3.122424,1603.682635,2.72911,-736.778222
4169,4.8,0.26,3.1,0.15,28.354626,28.355581,27.856433,90,90,119.998886,3.096252,1608.798493,5.390993,-733.727738
4170,4.8,0.26,3.1,0.17,28.405373,28.405752,27.966125,90,90,119.999559,3.073181,1619.356208,-10.547045,-734.253299
4171,4.8,0.26,3.2,0.07,28.244764,28.244405,27.545721,90,90,120.000429,3.155778,1569.567395,-4.331113,-735.187618
4172,4.8,0.26,3.2,0.09,28.34133,28.340784,27.778072,90,90,120.000638,3.108119,1578.366627,-0.524571,-736.208288
4173,4.8,0.26,3.2,0.11,28.422899,28.420258,27.955608,90,90,120.003077,3.070982,1582.359572,-7.170338,-736.324372
4174,4.8,0.26,3.2,0.13,28.489143,28.490976,28.103475,90,90,119.997872,3.039996,1592.552462,-3.036544,-721.023779
4175,4.8,0.26,3.2,0.15,28.554725,28.55129,28.23026,90,90,120.003979,3.0132,1601.928377,-12.02436,-728.758137
4176,4.8,0.26,3.2,0.17,28.604965,28.604193,28.340462,90,90,120.000893,2.990577,1609.487136,-6.978757,-712.775401
4177,4.8,0.26,3.3,0.07,28.420442,28.423731,27.921171,90,90,119.996173,3.074446,1554.984695,-15.055559,-729.635169
4178,4.8,0.26,3.3,0.09,28.534926,28.529367,28.146046,90,90,120.00644,3.026711,1562.932128,-22.621872,-723.737434
4179,4.8,0.26,3.3,0.11,28.620184,28.61679,28.323972,90,90,120.003924,2.989501,1572.931887,-28.095468,-732.864762
